startDate,value,type
2020-09-11 17:25:05 -0400,0.0452871,DistanceWalkingRunning
2020-09-11 17:25:05 -0400,135,StepCount
2020-09-11 16:57:07 -0400,16,StepCount
2020-09-11 16:57:07 -0400,0.00695618,DistanceWalkingRunning
2020-09-11 16:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 15:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 14:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 14:34:19 -0400,0.0204017,DistanceWalkingRunning
2020-09-11 14:34:19 -0400,54,StepCount
2020-09-11 14:31:30 -0400,1,FlightsClimbed
2020-09-11 14:23:51 -0400,248,StepCount
2020-09-11 14:23:51 -0400,0.0907527,DistanceWalkingRunning
2020-09-11 13:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 12:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 11:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 11:13:53 -0400,40,StepCount
2020-09-11 11:13:53 -0400,0.0170925,DistanceWalkingRunning
2020-09-11 10:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 09:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 09:17:32 -0400,0.00722702,DistanceWalkingRunning
2020-09-11 09:17:32 -0400,20,StepCount
2020-09-11 08:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 08:55:25 -0400,13,StepCount
2020-09-11 08:55:25 -0400,0.00567601,DistanceWalkingRunning
2020-09-11 07:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 06:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 05:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 04:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 03:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 02:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 01:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 01:25:06 -0400,18,StepCount
2020-09-11 01:25:06 -0400,0.00768798,DistanceWalkingRunning
2020-09-11 00:55:30 -0400,66.943,BasalEnergyBurned
2020-09-11 00:48:58 -0400,23,StepCount
2020-09-11 00:48:58 -0400,0.00989444,DistanceWalkingRunning
2020-09-11 00:40:28 -0400,1,FlightsClimbed
2020-09-11 00:36:08 -0400,0.0595903,DistanceWalkingRunning
2020-09-11 00:36:08 -0400,138,StepCount
2020-09-10 23:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 22:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 22:38:56 -0400,1,FlightsClimbed
2020-09-10 22:33:40 -0400,85,StepCount
2020-09-10 22:33:40 -0400,0.0363319,DistanceWalkingRunning
2020-09-10 21:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 21:46:51 -0400,0.000426209,DistanceWalkingRunning
2020-09-10 21:46:51 -0400,1,StepCount
2020-09-10 21:32:06 -0400,0.00487396,DistanceWalkingRunning
2020-09-10 21:32:06 -0400,11,StepCount
2020-09-10 21:21:46 -0400,124,StepCount
2020-09-10 21:21:46 -0400,0.0500791,DistanceWalkingRunning
2020-09-10 21:17:56 -0400,2,FlightsClimbed
2020-09-10 21:09:34 -0400,0.0333014,DistanceWalkingRunning
2020-09-10 21:09:34 -0400,92,StepCount
2020-09-10 20:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 20:04:48 -0400,100,StepCount
2020-09-10 20:04:48 -0400,0.0354958,DistanceWalkingRunning
2020-09-10 19:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 19:52:13 -0400,15,StepCount
2020-09-10 19:52:13 -0400,0.00655836,DistanceWalkingRunning
2020-09-10 18:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 17:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 16:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 15:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 15:47:35 -0400,95,StepCount
2020-09-10 15:47:35 -0400,0.0336912,DistanceWalkingRunning
2020-09-10 14:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 13:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 13:47:15 -0400,3,FlightsClimbed
2020-09-10 13:42:59 -0400,418,StepCount
2020-09-10 13:42:59 -0400,0.162454,DistanceWalkingRunning
2020-09-10 13:25:23 -0400,1,FlightsClimbed
2020-09-10 13:19:36 -0400,169,StepCount
2020-09-10 13:19:36 -0400,0.0616941,DistanceWalkingRunning
2020-09-10 13:05:47 -0400,0.0767249,DistanceWalkingRunning
2020-09-10 13:05:47 -0400,178,StepCount
2020-09-10 12:55:33 -0400,0.0506568,DistanceWalkingRunning
2020-09-10 12:55:33 -0400,118,StepCount
2020-09-10 12:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 11:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 10:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 09:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 09:19:12 -0400,0.00773343,DistanceWalkingRunning
2020-09-10 09:19:12 -0400,19,StepCount
2020-09-10 08:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 07:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 06:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 05:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 04:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 03:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 02:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 01:55:30 -0400,66.943,BasalEnergyBurned
2020-09-10 01:32:20 -0400,0.0216166,DistanceWalkingRunning
2020-09-10 01:32:20 -0400,50,StepCount
2020-09-10 00:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 23:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 23:52:29 -0400,1,FlightsClimbed
2020-09-09 23:50:40 -0400,86,StepCount
2020-09-09 23:50:40 -0400,0.0284055,DistanceWalkingRunning
2020-09-09 23:03:56 -0400,21,StepCount
2020-09-09 23:03:56 -0400,0.00765323,DistanceWalkingRunning
2020-09-09 22:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 21:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 20:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 19:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 19:48:57 -0400,1,FlightsClimbed
2020-09-09 19:45:00 -0400,0.048984,DistanceWalkingRunning
2020-09-09 19:45:00 -0400,119,StepCount
2020-09-09 19:11:45 -0400,0.00938277,DistanceWalkingRunning
2020-09-09 19:11:45 -0400,20,StepCount
2020-09-09 18:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 18:08:16 -0400,1,FlightsClimbed
2020-09-09 18:06:14 -0400,0.0352876,DistanceWalkingRunning
2020-09-09 18:06:14 -0400,86,StepCount
2020-09-09 17:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 16:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 16:20:02 -0400,41,StepCount
2020-09-09 16:20:02 -0400,0.018205,DistanceWalkingRunning
2020-09-09 15:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 14:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 13:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 12:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 11:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 10:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 09:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 09:08:43 -0400,16,StepCount
2020-09-09 09:08:43 -0400,0.00707033,DistanceWalkingRunning
2020-09-09 08:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 08:45:32 -0400,0.00838246,DistanceWalkingRunning
2020-09-09 08:45:32 -0400,19,StepCount
2020-09-09 07:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 06:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 05:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 04:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 03:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 02:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 02:22:33 -0400,35,StepCount
2020-09-09 02:22:33 -0400,0.0149034,DistanceWalkingRunning
2020-09-09 01:55:30 -0400,66.943,BasalEnergyBurned
2020-09-09 00:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 23:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 23:49:29 -0400,26,StepCount
2020-09-08 23:49:29 -0400,0.00989545,DistanceWalkingRunning
2020-09-08 22:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 21:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 21:22:31 -0400,0.00706642,DistanceWalkingRunning
2020-09-08 21:22:31 -0400,16,StepCount
2020-09-08 20:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 19:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 19:52:40 -0400,175,StepCount
2020-09-08 19:52:40 -0400,0.0579644,DistanceWalkingRunning
2020-09-08 19:06:29 -0400,32,StepCount
2020-09-08 19:06:29 -0400,0.0128989,DistanceWalkingRunning
2020-09-08 18:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 17:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 17:08:20 -0400,29,StepCount
2020-09-08 17:08:20 -0400,0.0127583,DistanceWalkingRunning
2020-09-08 16:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 15:58:00 -0400,1,FlightsClimbed
2020-09-08 15:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 15:52:53 -0400,158,StepCount
2020-09-08 15:52:53 -0400,0.0638088,DistanceWalkingRunning
2020-09-08 14:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 14:40:20 -0400,63,StepCount
2020-09-08 14:40:20 -0400,0.0272835,DistanceWalkingRunning
2020-09-08 14:34:28 -0400,1,FlightsClimbed
2020-09-08 14:26:59 -0400,268,StepCount
2020-09-08 14:26:59 -0400,0.120339,DistanceWalkingRunning
2020-09-08 13:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 13:18:20 -0400,1,FlightsClimbed
2020-09-08 13:13:06 -0400,0.0886593,DistanceWalkingRunning
2020-09-08 13:13:06 -0400,230,StepCount
2020-09-08 12:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 12:43:38 -0400,0.0130272,DistanceWalkingRunning
2020-09-08 12:43:38 -0400,31,StepCount
2020-09-08 11:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 10:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 09:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 09:03:41 -0400,1,StepCount
2020-09-08 09:03:41 -0400,0.000290316,DistanceWalkingRunning
2020-09-08 08:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 08:40:15 -0400,16,StepCount
2020-09-08 08:40:15 -0400,0.00689192,DistanceWalkingRunning
2020-09-08 07:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 06:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 05:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 04:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 03:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 02:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 01:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 01:47:12 -0400,20,StepCount
2020-09-08 01:47:12 -0400,0.00873768,DistanceWalkingRunning
2020-09-08 00:55:30 -0400,66.943,BasalEnergyBurned
2020-09-08 00:45:53 -0400,1,FlightsClimbed
2020-09-08 00:44:29 -0400,67,StepCount
2020-09-08 00:44:29 -0400,0.0288765,DistanceWalkingRunning
2020-09-08 00:16:59 -0400,17,StepCount
2020-09-08 00:16:59 -0400,0.00734796,DistanceWalkingRunning
2020-09-07 23:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 22:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 22:00:55 -0400,22,StepCount
2020-09-07 22:00:55 -0400,0.00976721,DistanceWalkingRunning
2020-09-07 21:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 21:50:43 -0400,0.00523804,DistanceWalkingRunning
2020-09-07 21:50:43 -0400,12,StepCount
2020-09-07 21:35:37 -0400,0.0484256,DistanceWalkingRunning
2020-09-07 21:35:37 -0400,128,StepCount
2020-09-07 21:00:12 -0400,20,StepCount
2020-09-07 21:00:12 -0400,0.00740272,DistanceWalkingRunning
2020-09-07 20:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 20:32:58 -0400,40,StepCount
2020-09-07 20:32:58 -0400,0.0166401,DistanceWalkingRunning
2020-09-07 20:22:10 -0400,119,StepCount
2020-09-07 20:22:10 -0400,0.0504521,DistanceWalkingRunning
2020-09-07 19:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 19:41:53 -0400,1,FlightsClimbed
2020-09-07 19:41:25 -0400,23,StepCount
2020-09-07 19:41:25 -0400,0.0100375,DistanceWalkingRunning
2020-09-07 18:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 17:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 16:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 16:49:49 -0400,17,StepCount
2020-09-07 16:49:49 -0400,0.00602701,DistanceWalkingRunning
2020-09-07 15:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 14:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 14:49:11 -0400,76,StepCount
2020-09-07 14:49:11 -0400,0.0277498,DistanceWalkingRunning
2020-09-07 14:38:15 -0400,44,StepCount
2020-09-07 14:38:15 -0400,0.0179285,DistanceWalkingRunning
2020-09-07 14:23:09 -0400,2,StepCount
2020-09-07 14:23:09 -0400,0.000549747,DistanceWalkingRunning
2020-09-07 14:04:37 -0400,0.0258288,DistanceWalkingRunning
2020-09-07 14:04:37 -0400,81,StepCount
2020-09-07 13:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 12:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 12:09:50 -0400,82,StepCount
2020-09-07 12:09:50 -0400,0.0332788,DistanceWalkingRunning
2020-09-07 11:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 11:29:10 -0400,63,StepCount
2020-09-07 11:29:10 -0400,0.0284717,DistanceWalkingRunning
2020-09-07 10:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 10:39:54 -0400,0.0320668,DistanceWalkingRunning
2020-09-07 10:39:54 -0400,77,StepCount
2020-09-07 09:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 09:51:15 -0400,15,StepCount
2020-09-07 09:51:15 -0400,0.00654341,DistanceWalkingRunning
2020-09-07 08:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 07:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 06:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 05:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 04:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 03:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 02:55:30 -0400,66.943,BasalEnergyBurned
2020-09-07 02:28:06 -0400,0.00644872,DistanceWalkingRunning
2020-09-07 02:28:06 -0400,15,StepCount
2020-09-07 02:18:30 -0400,1,FlightsClimbed
2020-09-07 02:17:59 -0400,56,StepCount
2020-09-07 02:17:59 -0400,0.0235059,DistanceWalkingRunning
2020-09-07 01:02:50 -0400,0.006214,DistanceWalkingRunning
2020-09-07 01:02:50 -0400,20,StepCount
2020-09-07 00:50:30 -0400,0.0404099,DistanceWalkingRunning
2020-09-07 00:50:30 -0400,117,StepCount
2020-09-07 00:44:20 -0400,2,FlightsClimbed
2020-09-07 00:37:37 -0400,0.101766,DistanceWalkingRunning
2020-09-07 00:37:37 -0400,286,StepCount
2020-09-06 23:34:23 -0400,19,StepCount
2020-09-06 23:34:23 -0400,0.00605905,DistanceWalkingRunning
2020-09-06 22:35:17 -0400,14,StepCount
2020-09-06 22:35:17 -0400,0.00609046,DistanceWalkingRunning
2020-09-06 21:52:43 -0400,0.000864771,DistanceWalkingRunning
2020-09-06 21:52:43 -0400,2,StepCount
2020-09-06 21:42:13 -0400,41,StepCount
2020-09-06 21:42:13 -0400,0.0177252,DistanceWalkingRunning
2020-09-06 19:07:52 -0400,31,StepCount
2020-09-06 19:07:52 -0400,0.0128542,DistanceWalkingRunning
2020-09-06 17:05:31 -0400,12,StepCount
2020-09-06 17:05:31 -0400,0.00528746,DistanceWalkingRunning
2020-09-06 15:43:03 -0400,1,FlightsClimbed
2020-09-06 15:42:32 -0400,0.0402798,DistanceWalkingRunning
2020-09-06 15:42:32 -0400,110,StepCount
2020-09-06 15:22:51 -0400,27,StepCount
2020-09-06 15:22:51 -0400,0.00951248,DistanceWalkingRunning
2020-09-06 15:08:47 -0400,103,StepCount
2020-09-06 15:08:47 -0400,0.0408621,DistanceWalkingRunning
2020-09-06 14:25:17 -0400,32,StepCount
2020-09-06 14:25:17 -0400,0.0125145,DistanceWalkingRunning
2020-09-06 14:11:16 -0400,0.00532452,DistanceWalkingRunning
2020-09-06 14:11:16 -0400,12,StepCount
2020-09-06 13:58:12 -0400,1,FlightsClimbed
2020-09-06 13:56:10 -0400,233,StepCount
2020-09-06 13:56:10 -0400,0.100924,DistanceWalkingRunning
2020-09-06 13:43:40 -0400,0.106023,DistanceWalkingRunning
2020-09-06 13:43:40 -0400,283,StepCount
2020-09-06 13:32:34 -0400,222,StepCount
2020-09-06 13:32:34 -0400,0.0920509,DistanceWalkingRunning
2020-09-06 12:43:12 -0400,0.000796825,DistanceWalkingRunning
2020-09-06 12:43:12 -0400,3,StepCount
2020-09-06 12:18:44 -0400,163,StepCount
2020-09-06 12:18:44 -0400,0.0667192,DistanceWalkingRunning
2020-09-06 11:55:39 -0400,0.0807782,DistanceWalkingRunning
2020-09-06 11:55:39 -0400,178,StepCount
2020-09-06 10:59:02 -0400,16,StepCount
2020-09-06 10:59:02 -0400,0.00697785,DistanceWalkingRunning
2020-09-06 03:24:24 -0400,0.0290108,DistanceWalkingRunning
2020-09-06 03:24:24 -0400,66,StepCount
2020-09-06 02:32:46 -0400,1,FlightsClimbed
2020-09-06 02:25:56 -0400,0.0900713,DistanceWalkingRunning
2020-09-06 02:25:56 -0400,247,StepCount
2020-09-06 01:51:01 -0400,1,FlightsClimbed
2020-09-06 01:49:37 -0400,106,StepCount
2020-09-06 01:49:37 -0400,0.0466798,DistanceWalkingRunning
2020-09-06 01:25:03 -0400,101,HeartRate
2020-09-06 01:25:03 -0400,19.0878,HeartRateVariabilitySDNN
2020-09-06 01:25:03 -0400,103.087,HeartRate
2020-09-06 01:25:00 -0400,1,AppleStandTime
2020-09-06 01:24:01 -0400,103,HeartRate
2020-09-06 01:20:00 -0400,1,AppleStandTime
2020-09-06 01:19:56 -0400,1,AppleExerciseTime
2020-09-06 01:19:43 -0400,0.056772,DistanceWalkingRunning
2020-09-06 01:19:36 -0400,99,StepCount
2020-09-06 01:19:36 -0400,0.0437054,DistanceWalkingRunning
2020-09-06 01:18:26 -0400,109,HeartRate
2020-09-06 01:17:14 -0400,10.645,ActiveEnergyBurned
2020-09-06 01:16:33 -0400,21.155,BasalEnergyBurned
2020-09-06 01:16:20 -0400,2,FlightsClimbed
2020-09-06 01:16:17 -0400,2,FlightsClimbed
2020-09-06 01:15:00 -0400,4,AppleStandTime
2020-09-06 01:11:41 -0400,296,StepCount
2020-09-06 01:10:00 -0400,2,AppleStandTime
2020-09-06 01:09:24 -0400,504,StepCount
2020-09-06 01:09:24 -0400,0.176894,DistanceWalkingRunning
2020-09-06 01:09:00 -0400,0.152658,DistanceWalkingRunning
2020-09-06 01:07:51 -0400,12.513,ActiveEnergyBurned
2020-09-06 01:05:00 -0400,1,AppleStandTime
2020-09-06 01:01:42 -0400,274,StepCount
2020-09-06 01:01:32 -0400,23.722,BasalEnergyBurned
2020-09-06 01:00:18 -0400,2,FlightsClimbed
2020-09-06 01:00:15 -0400,2,FlightsClimbed
2020-09-06 01:00:00 -0400,HKCategoryValueAppleStandHourStood,AppleStandHour
2020-09-06 01:00:00 -0400,2,AppleStandTime
2020-09-06 00:59:37 -0400,1,AppleExerciseTime
2020-09-06 00:59:24 -0400,588,StepCount
2020-09-06 00:59:24 -0400,0.227099,DistanceWalkingRunning
2020-09-06 00:58:53 -0400,0.14306,DistanceWalkingRunning
2020-09-06 00:57:47 -0400,13.256,ActiveEnergyBurned
2020-09-06 00:57:17 -0400,114,HeartRate
2020-09-06 00:55:00 -0400,1,AppleStandTime
2020-09-06 00:54:21 -0400,101,HeartRate
2020-09-06 00:53:05 -0400,198,StepCount
2020-09-06 00:49:24 -0400,269,StepCount
2020-09-06 00:49:24 -0400,0.0960332,DistanceWalkingRunning
2020-09-06 00:48:21 -0400,0.0699722,DistanceWalkingRunning
2020-09-06 00:47:12 -0400,7.292,ActiveEnergyBurned
2020-09-06 00:47:01 -0400,21.838,BasalEnergyBurned
2020-09-06 00:46:54 -0400,0.012646,DistanceWalkingRunning
2020-09-06 00:46:51 -0400,0.275,BasalEnergyBurned
2020-09-06 00:46:51 -0400,0.386,ActiveEnergyBurned
2020-09-06 00:46:23 -0400,0.00413732,DistanceWalkingRunning
2020-09-06 00:46:00 -0400,1.026,BasalEnergyBurned
2020-09-06 00:45:50 -0400,0.00456667,DistanceWalkingRunning
2020-09-06 00:45:39 -0400,0.552,BasalEnergyBurned
2020-09-06 00:45:39 -0400,0.527,ActiveEnergyBurned
2020-09-06 00:45:09 -0400,0.828,BasalEnergyBurned
2020-09-06 00:45:09 -0400,1.966,ActiveEnergyBurned
2020-09-06 00:45:00 -0400,2,AppleStandTime
2020-09-06 00:44:38 -0400,0.828,BasalEnergyBurned
2020-09-06 00:44:38 -0400,0.032,ActiveEnergyBurned
2020-09-06 00:44:33 -0400,0.0034556,DistanceWalkingRunning
2020-09-06 00:44:07 -0400,0.616,BasalEnergyBurned
2020-09-06 00:43:42 -0400,0.00742448,DistanceWalkingRunning
2020-09-06 00:43:37 -0400,0.687,BasalEnergyBurned
2020-09-06 00:43:16 -0400,0.552,BasalEnergyBurned
2020-09-06 00:43:16 -0400,0.778,ActiveEnergyBurned
2020-09-06 00:43:15 -0400,94,HeartRate
2020-09-06 00:42:45 -0400,0.828,BasalEnergyBurned
2020-09-06 00:42:45 -0400,0.57,ActiveEnergyBurned
2020-09-06 00:42:38 -0400,0.00156559,DistanceWalkingRunning
2020-09-06 00:42:04 -0400,0.822,BasalEnergyBurned
2020-09-06 00:41:57 -0400,0.0046403,DistanceWalkingRunning
2020-09-06 00:41:57 -0400,141,StepCount
2020-09-06 00:41:54 -0400,0.276,BasalEnergyBurned
2020-09-06 00:41:34 -0400,0.741,ActiveEnergyBurned
2020-09-06 00:41:23 -0400,0.828,BasalEnergyBurned
2020-09-06 00:41:03 -0400,0.176,ActiveEnergyBurned
2020-09-06 00:40:53 -0400,0.757,BasalEnergyBurned
2020-09-06 00:40:24 -0400,0.00556836,DistanceWalkingRunning
2020-09-06 00:40:22 -0400,0.3,ActiveEnergyBurned
2020-09-06 00:40:22 -0400,0.828,BasalEnergyBurned
2020-09-06 00:39:54 -0400,0.00792008,DistanceWalkingRunning
2020-09-06 00:39:51 -0400,0.617,ActiveEnergyBurned
2020-09-06 00:39:51 -0400,0.828,BasalEnergyBurned
2020-09-06 00:39:20 -0400,0.757,BasalEnergyBurned
2020-09-06 00:39:20 -0400,0.08,ActiveEnergyBurned
2020-09-06 00:39:03 -0400,0.00357314,DistanceWalkingRunning
2020-09-06 00:38:50 -0400,0.941,ActiveEnergyBurned
2020-09-06 00:38:50 -0400,0.828,BasalEnergyBurned
2020-09-06 00:38:31 -0400,31,StepCount
2020-09-06 00:38:31 -0400,0.0133767,DistanceWalkingRunning
2020-09-06 00:38:19 -0400,0.685,BasalEnergyBurned
2020-09-06 00:38:14 -0400,0.00859625,DistanceWalkingRunning
2020-09-06 00:37:59 -0400,0.386,ActiveEnergyBurned
2020-09-06 00:37:59 -0400,0.55,BasalEnergyBurned
2020-09-06 00:37:28 -0400,0.487,ActiveEnergyBurned
2020-09-06 00:37:28 -0400,0.756,BasalEnergyBurned
2020-09-06 00:37:25 -0400,0.00742249,DistanceWalkingRunning
2020-09-06 00:36:57 -0400,0.874,ActiveEnergyBurned
2020-09-06 00:36:57 -0400,0.757,BasalEnergyBurned
2020-09-06 00:36:27 -0400,0.46,ActiveEnergyBurned
2020-09-06 00:36:27 -0400,0.828,BasalEnergyBurned
2020-09-06 00:35:56 -0400,0.63,ActiveEnergyBurned
2020-09-06 00:35:56 -0400,0.828,BasalEnergyBurned
2020-09-06 00:35:48 -0400,0.00139209,DistanceWalkingRunning
2020-09-06 00:35:25 -0400,0.262,ActiveEnergyBurned
2020-09-06 00:35:25 -0400,0.828,BasalEnergyBurned
2020-09-06 00:35:00 -0400,3,AppleStandTime
2020-09-06 00:34:54 -0400,0.828,BasalEnergyBurned
2020-09-06 00:34:54 -0400,0.181,ActiveEnergyBurned
2020-09-06 00:34:24 -0400,0.828,BasalEnergyBurned
2020-09-06 00:34:24 -0400,0.272,ActiveEnergyBurned
2020-09-06 00:33:53 -0400,0.566,ActiveEnergyBurned
2020-09-06 00:33:53 -0400,0.828,BasalEnergyBurned
2020-09-06 00:33:22 -0400,0.828,BasalEnergyBurned
2020-09-06 00:33:22 -0400,0.192,ActiveEnergyBurned
2020-09-06 00:32:51 -0400,0.827,BasalEnergyBurned
2020-09-06 00:32:51 -0400,0.192,ActiveEnergyBurned
2020-09-06 00:32:26 -0400,0.00675597,DistanceWalkingRunning
2020-09-06 00:32:21 -0400,0.825,BasalEnergyBurned
2020-09-06 00:32:21 -0400,0.903,ActiveEnergyBurned
2020-09-06 00:31:50 -0400,0.00278418,DistanceWalkingRunning
2020-09-06 00:31:50 -0400,0.551,BasalEnergyBurned
2020-09-06 00:31:50 -0400,0.194,ActiveEnergyBurned
2020-09-06 00:31:19 -0400,0.0115515,DistanceWalkingRunning
2020-09-06 00:31:19 -0400,0.38,ActiveEnergyBurned
2020-09-06 00:31:19 -0400,0.757,BasalEnergyBurned
2020-09-06 00:31:19 -0400,119,StepCount
2020-09-06 00:30:49 -0400,0.552,BasalEnergyBurned
2020-09-06 00:30:18 -0400,0.828,BasalEnergyBurned
2020-09-06 00:29:12 -0400,100,HeartRate
2020-09-06 00:25:00 -0400,2,AppleStandTime
2020-09-06 00:22:37 -0400,115,HeartRate
2020-09-06 00:21:36 -0400,7.421,ActiveEnergyBurned
2020-09-06 00:20:00 -0400,2,AppleStandTime
2020-09-06 00:17:47 -0400,81,StepCount
2020-09-06 00:17:47 -0400,0.0372996,DistanceWalkingRunning
2020-09-06 00:15:40 -0400,253,StepCount
2020-09-06 00:15:40 -0400,0.123587,DistanceWalkingRunning
2020-09-06 00:15:17 -0400,23.296,BasalEnergyBurned
2020-09-06 00:15:00 -0400,2,AppleStandTime
2020-09-06 00:13:33 -0400,101,HeartRate
